"","x","y","series"
"1",1995,-0.978722156263371,"Trend"
"2",1995.08333333333,-0.956788040281584,"Trend"
"3",1995.16666666667,-0.934853924299796,"Trend"
"4",1995.25,-0.912919808318009,"Trend"
"5",1995.33333333333,-0.890985692336221,"Trend"
"6",1995.41666666667,-0.869051576354435,"Trend"
"7",1995.5,-0.847117460372647,"Trend"
"8",1995.58333333333,-0.82518334439086,"Trend"
"9",1995.66666666667,-0.803249228409072,"Trend"
"10",1995.75,-0.781315112427285,"Trend"
"11",1995.83333333333,-0.759380996445497,"Trend"
"12",1995.91666666667,-0.737882725503905,"Trend"
"13",1996,-0.716384454562313,"Trend"
"14",1996.08333333333,-0.694886183620719,"Trend"
"15",1996.16666666667,-0.673387912679127,"Trend"
"16",1996.25,-0.651889641737535,"Trend"
"17",1996.33333333333,-0.630391370795943,"Trend"
"18",1996.41666666667,-0.608893099854351,"Trend"
"19",1996.5,-0.587394828912757,"Trend"
"20",1996.58333333333,-0.565896557971165,"Trend"
"21",1996.66666666667,-0.544398287029573,"Trend"
"22",1996.75,-0.525197960516671,"Trend"
"23",1996.83333333333,-0.505997634003769,"Trend"
"24",1996.91666666667,-0.486797307490868,"Trend"
"25",1997,-0.467596980977966,"Trend"
"26",1997.08333333333,-0.448396654465064,"Trend"
"27",1997.16666666667,-0.429196327952162,"Trend"
"28",1997.25,-0.409996001439261,"Trend"
"29",1997.33333333333,-0.390795674926359,"Trend"
"30",1997.41666666667,-0.371595348413457,"Trend"
"31",1997.5,-0.352395021900556,"Trend"
"32",1997.58333333333,-0.335426854232599,"Trend"
"33",1997.66666666667,-0.318458686564643,"Trend"
"34",1997.75,-0.301490518896685,"Trend"
"35",1997.83333333333,-0.284522351228729,"Trend"
"36",1997.91666666667,-0.267554183560772,"Trend"
"37",1998,-0.250586015892816,"Trend"
"38",1998.08333333333,-0.23361784822486,"Trend"
"39",1998.16666666667,-0.216649680556902,"Trend"
"40",1998.25,-0.199681512888946,"Trend"
"41",1998.33333333333,-0.182713345220989,"Trend"
"42",1998.41666666667,-0.165427940053021,"Trend"
"43",1998.5,-0.148142534885054,"Trend"
"44",1998.58333333333,-0.130857129717088,"Trend"
"45",1998.66666666667,-0.11357172454912,"Trend"
"46",1998.75,-0.0962863193811518,"Trend"
"47",1998.83333333333,-0.079000914213184,"Trend"
"48",1998.91666666667,-0.0617155090452162,"Trend"
"49",1999,-0.0444301038772501,"Trend"
"50",1999.08333333333,-0.0271446987092823,"Trend"
"51",1999.16666666667,-0.00985929354131443,"Trend"
"52",1999.25,-0.0022110982630732,"Trend"
"53",1999.33333333333,0.00543709701516626,"Trend"
"54",1999.41666666667,0.0130852922934075,"Trend"
"55",1999.5,0.0207334875716469,"Trend"
"56",1999.58333333333,0.0283816828498882,"Trend"
"57",1999.66666666667,0.0360298781281294,"Trend"
"58",1999.75,0.0436780734063689,"Trend"
"59",1999.83333333333,0.0513262686846101,"Trend"
"60",1999.91666666667,0.0589744639628496,"Trend"
"61",2000,0.0666226592410908,"Trend"
"62",2000.08333333333,0.0576570727387828,"Trend"
"63",2000.16666666667,0.0486914862364749,"Trend"
"64",2000.25,0.0397258997341687,"Trend"
"65",2000.33333333333,0.0307603132318608,"Trend"
"66",2000.41666666667,0.0217947267295528,"Trend"
"67",2000.5,0.0128291402272449,"Trend"
"68",2000.58333333333,0.00386355372493696,"Trend"
"69",2000.66666666667,-0.0051020327773692,"Trend"
"70",2000.75,-0.0140676192796771,"Trend"
"71",2000.83333333333,-0.0230332057819851,"Trend"
"72",2000.91666666667,-0.0416139606927466,"Trend"
"73",2001,-0.0601947156035081,"Trend"
"74",2001.08333333333,-0.0787754705142678,"Trend"
"75",2001.16666666667,-0.0973562254250293,"Trend"
"76",2001.25,-0.115936980335791,"Trend"
"77",2001.33333333333,-0.134517735246552,"Trend"
"78",2001.41666666667,-0.153098490157314,"Trend"
"79",2001.5,-0.171679245068074,"Trend"
"80",2001.58333333333,-0.190259999978835,"Trend"
"81",2001.66666666667,-0.208840754889597,"Trend"
"82",2001.75,-0.217645922425881,"Trend"
"83",2001.83333333333,-0.226451089962165,"Trend"
"84",2001.91666666667,-0.235256257498447,"Trend"
"85",2002,-0.244061425034731,"Trend"
"86",2002.08333333333,-0.252866592571015,"Trend"
"87",2002.16666666667,-0.2616717601073,"Trend"
"88",2002.25,-0.270476927643584,"Trend"
"89",2002.33333333333,-0.279282095179866,"Trend"
"90",2002.41666666667,-0.28808726271615,"Trend"
