"","x","y","series"
"1",1995,-1.41511839303259,"Trend"
"2",1995.08333333333,-1.38333790077465,"Trend"
"3",1995.16666666667,-1.35155740851671,"Trend"
"4",1995.25,-1.31977691625877,"Trend"
"5",1995.33333333333,-1.28799642400083,"Trend"
"6",1995.41666666667,-1.25621593174289,"Trend"
"7",1995.5,-1.22443543948495,"Trend"
"8",1995.58333333333,-1.19265494722701,"Trend"
"9",1995.66666666667,-1.16087445496908,"Trend"
"10",1995.75,-1.12909396271114,"Trend"
"11",1995.83333333333,-1.0973134704532,"Trend"
"12",1995.91666666667,-1.06572213951694,"Trend"
"13",1996,-1.03413080858067,"Trend"
"14",1996.08333333333,-1.00253947764441,"Trend"
"15",1996.16666666667,-0.970948146708146,"Trend"
"16",1996.25,-0.939356815771884,"Trend"
"17",1996.33333333333,-0.907765484835622,"Trend"
"18",1996.41666666667,-0.876174153899358,"Trend"
"19",1996.5,-0.844582822963096,"Trend"
"20",1996.58333333333,-0.812991492026832,"Trend"
"21",1996.66666666667,-0.78140016109057,"Trend"
"22",1996.75,-0.752332367432674,"Trend"
"23",1996.83333333333,-0.723264573774777,"Trend"
"24",1996.91666666667,-0.694196780116879,"Trend"
"25",1997,-0.665128986458983,"Trend"
"26",1997.08333333333,-0.636061192801087,"Trend"
"27",1997.16666666667,-0.606993399143191,"Trend"
"28",1997.25,-0.577925605485294,"Trend"
"29",1997.33333333333,-0.548857811827396,"Trend"
"30",1997.41666666667,-0.5197900181695,"Trend"
"31",1997.5,-0.490722224511604,"Trend"
"32",1997.58333333333,-0.46400136349444,"Trend"
"33",1997.66666666667,-0.437280502477275,"Trend"
"34",1997.75,-0.410559641460113,"Trend"
"35",1997.83333333333,-0.383838780442948,"Trend"
"36",1997.91666666667,-0.357117919425784,"Trend"
"37",1998,-0.33039705840862,"Trend"
"38",1998.08333333333,-0.303676197391455,"Trend"
"39",1998.16666666667,-0.276955336374293,"Trend"
"40",1998.25,-0.250234475357129,"Trend"
"41",1998.33333333333,-0.223513614339964,"Trend"
"42",1998.41666666667,-0.196004784562689,"Trend"
"43",1998.5,-0.168495954785415,"Trend"
"44",1998.58333333333,-0.14098712500814,"Trend"
"45",1998.66666666667,-0.113478295230866,"Trend"
"46",1998.75,-0.0859694654535907,"Trend"
"47",1998.83333333333,-0.0584606356763153,"Trend"
"48",1998.91666666667,-0.0309518058990417,"Trend"
"49",1999,-0.00344297612176625,"Trend"
"50",1999.08333333333,0.0240658536555074,"Trend"
"51",1999.16666666667,0.0515746834327828,"Trend"
"52",1999.25,0.0641982584938336,"Trend"
"53",1999.33333333333,0.0768218335548845,"Trend"
"54",1999.41666666667,0.0894454086159335,"Trend"
