"","x","y","series"
"1",1990,0.207266527528132,"Trend"
"2",1990.08333333333,0.19632457660431,"Trend"
"3",1990.16666666667,0.185382625680488,"Trend"
"4",1990.25,0.174440674756666,"Trend"
"5",1990.33333333333,0.163498723832844,"Trend"
"6",1990.41666666667,0.152556772909022,"Trend"
"7",1990.5,0.1416148219852,"Trend"
"8",1990.58333333333,0.130672871061378,"Trend"
"9",1990.66666666667,0.119730920137556,"Trend"
"10",1990.75,0.108788969213735,"Trend"
"11",1990.83333333333,0.0978470182899125,"Trend"
"12",1990.91666666667,0.0870893438044638,"Trend"
"13",1991,0.076331669319015,"Trend"
"14",1991.08333333333,0.0655739948335654,"Trend"
"15",1991.16666666667,0.0548163203481167,"Trend"
"16",1991.25,0.0440586458626679,"Trend"
"17",1991.33333333333,0.0333009713772192,"Trend"
"18",1991.41666666667,0.0225432968917705,"Trend"
"19",1991.5,0.0117856224063209,"Trend"
"20",1991.58333333333,0.00102794792087213,"Trend"
"21",1991.66666666667,-0.0097297265645766,"Trend"
"22",1991.75,-0.0208049444035368,"Trend"
"23",1991.83333333333,-0.031880162242496,"Trend"
"24",1991.91666666667,-0.0429553800814562,"Trend"
"25",1992,-0.0540305979204154,"Trend"
"26",1992.08333333333,-0.0651058157593756,"Trend"
"27",1992.16666666667,-0.0761810335983357,"Trend"
"28",1992.25,-0.087256251437295,"Trend"
"29",1992.33333333333,-0.0983314692762551,"Trend"
"30",1992.41666666667,-0.109406687115214,"Trend"
"31",1992.5,-0.120481904954175,"Trend"
"32",1992.58333333333,-0.131705971076259,"Trend"
"33",1992.66666666667,-0.142930037198343,"Trend"
"34",1992.75,-0.154154103320427,"Trend"
"35",1992.83333333333,-0.165378169442511,"Trend"
"36",1992.91666666667,-0.176602235564595,"Trend"
"37",1993,-0.18782630168668,"Trend"
"38",1993.08333333333,-0.199050367808765,"Trend"
"39",1993.16666666667,-0.210274433930849,"Trend"
"40",1993.25,-0.221498500052933,"Trend"
"41",1993.33333333333,-0.232722566175017,"Trend"
"42",1993.41666666667,-0.242565973151274,"Trend"
"43",1993.5,-0.252409380127532,"Trend"
"44",1993.58333333333,-0.262252787103789,"Trend"
"45",1993.66666666667,-0.272096194080047,"Trend"
"46",1993.75,-0.281939601056305,"Trend"
"47",1993.83333333333,-0.291783008032562,"Trend"
"48",1993.91666666667,-0.301626415008819,"Trend"
"49",1994,-0.311469821985077,"Trend"
"50",1994.08333333333,-0.321313228961334,"Trend"
"51",1994.16666666667,-0.331156635937592,"Trend"
"52",1994.25,-0.340086181482771,"Trend"
"53",1994.33333333333,-0.34901572702795,"Trend"
"54",1994.41666666667,-0.357945272573129,"Trend"
"55",1994.5,-0.366874818118308,"Trend"
"56",1994.58333333333,-0.375804363663487,"Trend"
"57",1994.66666666667,-0.384733909208667,"Trend"
"58",1994.75,-0.393663454753846,"Trend"
"59",1994.83333333333,-0.402593000299025,"Trend"
"60",1994.91666666667,-0.411522545844204,"Trend"
"61",1995,-0.420452091389383,"Trend"
"62",1995.08333333333,-0.423846552447841,"Trend"
"63",1995.16666666667,-0.4272410135063,"Trend"
"64",1995.25,-0.430635474564757,"Trend"
"65",1995.33333333333,-0.434029935623216,"Trend"
"66",1995.41666666667,-0.437424396681674,"Trend"
"67",1995.5,-0.440818857740132,"Trend"
"68",1995.58333333333,-0.44421331879859,"Trend"
"69",1995.66666666667,-0.447607779857048,"Trend"
"70",1995.75,-0.451002240915506,"Trend"
"71",1995.83333333333,-0.454396701973964,"Trend"
"72",1995.91666666667,-0.448371136574749,"Trend"
"73",1996,-0.442345571175533,"Trend"
"74",1996.08333333333,-0.436320005776317,"Trend"
"75",1996.16666666667,-0.430294440377101,"Trend"
"76",1996.25,-0.424268874977885,"Trend"
"77",1996.33333333333,-0.418243309578669,"Trend"
"78",1996.41666666667,-0.412217744179453,"Trend"
"79",1996.5,-0.406192178780238,"Trend"
"80",1996.58333333333,-0.400166613381022,"Trend"
"81",1996.66666666667,-0.394141047981806,"Trend"
"82",1996.75,-0.3806390812368,"Trend"
"83",1996.83333333333,-0.367137114491794,"Trend"
"84",1996.91666666667,-0.353635147746788,"Trend"
"85",1997,-0.340133181001782,"Trend"
"86",1997.08333333333,-0.326631214256777,"Trend"
"87",1997.16666666667,-0.313129247511771,"Trend"
"88",1997.25,-0.299627280766765,"Trend"
"89",1997.33333333333,-0.286125314021759,"Trend"
"90",1997.41666666667,-0.272623347276753,"Trend"
"91",1997.5,-0.259121380531747,"Trend"
"92",1997.58333333333,-0.243119056968902,"Trend"
"93",1997.66666666667,-0.227116733406056,"Trend"
"94",1997.75,-0.211114409843211,"Trend"
"95",1997.83333333333,-0.195112086280366,"Trend"
"96",1997.91666666667,-0.179109762717521,"Trend"
"97",1998,-0.163107439154675,"Trend"
"98",1998.08333333333,-0.14710511559183,"Trend"
"99",1998.16666666667,-0.131102792028985,"Trend"
"100",1998.25,-0.11510046846614,"Trend"
"101",1998.33333333333,-0.0990981449032944,"Trend"
"102",1998.41666666667,-0.0827824230975684,"Trend"
"103",1998.5,-0.0664667012918416,"Trend"
"104",1998.58333333333,-0.0501509794861157,"Trend"
"105",1998.66666666667,-0.0338352576803898,"Trend"
"106",1998.75,-0.0175195358746629,"Trend"
"107",1998.83333333333,-0.00120381406893699,"Trend"
"108",1998.91666666667,0.0151119077367889,"Trend"
"109",1999,0.0314276295425149,"Trend"
"110",1999.08333333333,0.0477433513482417,"Trend"
"111",1999.16666666667,0.0640590731539676,"Trend"
"112",1999.25,0.0785796926815472,"Trend"
