"","y","x","cat"
"1",0.0371553952236781,1990,"Jan"
"2",-0.774666606127681,1990.08333333333,"Feb"
"3",-1.13478830067933,1990.16666666667,"Mar"
"4",-0.923456087743594,1990.25,"Apr"
"5",-0.223491470785614,1990.33333333333,"May"
"6",0.0318221582849525,1990.41666666667,"Jun"
"7",0.0613048850885552,1990.5,"Jul"
"8",0.140314800551648,1990.58333333333,"Aug"
"9",0.147556644709229,1990.66666666667,"Sep"
"10",0.164217792144019,1990.75,"Oct"
"11",1.31864019444085,1990.83333333333,"Nov"
"12",1.10009217987812,1990.91666666667,"Dec"
"13",0.0532990971379738,1991,"Jan"
"14",-0.758392574935444,1991.08333333333,"Feb"
"15",-1.11293021116733,1991.16666666667,"Mar"
"16",-0.906683345695691,1991.25,"Apr"
"17",-0.23055769022822,1991.33333333333,"May"
"18",0.03871841637721,1991.41666666667,"Jun"
"19",0.0822197299398568,1991.5,"Jul"
"20",0.140529326201254,1991.58333333333,"Aug"
"21",0.148111544726455,1991.66666666667,"Sep"
"22",0.16545912635222,1991.75,"Oct"
"23",1.20832939681153,1991.83333333333,"Nov"
"24",1.11733734186726,1991.91666666667,"Dec"
"25",0.069100240413019,1992,"Jan"
"26",-0.742480840222127,1992.08333333333,"Feb"
"27",-1.09145415597391,1992.16666666667,"Mar"
"28",-0.890391104572754,1992.25,"Apr"
"29",-0.238202877202165,1992.33333333333,"May"
"30",0.0448606946623845,1992.41666666667,"Jun"
"31",0.102205582708332,1992.5,"Jul"
"32",0.139555855774776,1992.58333333333,"Aug"
"33",0.147219444674337,1992.66666666667,"Sep"
"34",0.164972949019747,1992.75,"Oct"
"35",1.09601057617021,1992.83333333333,"Nov"
"36",1.13233008280567,1992.91666666667,"Dec"
"37",0.083461317253999,1993,"Jan"
"38",-0.722183798387776,1993.08333333333,"Feb"
"39",-1.06397085936529,1993.16666666667,"Mar"
"40",-0.866464879241171,1993.25,"Apr"
"41",-0.239397614093896,1993.33333333333,"May"
"42",0.0513985260779712,1993.41666666667,"Jun"
"43",0.118665854781774,1993.5,"Jul"
"44",0.137815323257647,1993.58333333333,"Aug"
"45",0.145904411587624,1993.66666666667,"Sep"
"46",0.164086722768207,1993.75,"Oct"
"47",0.98380576945975,1993.83333333333,"Nov"
"48",1.14341310163546,1993.91666666667,"Dec"
"49",0.0968160052793565,1994,"Jan"
"50",-0.702747798041281,1994.08333333333,"Feb"
"51",-1.03720325691677,1994.16666666667,"Mar"
"52",-0.843245209790632,1994.25,"Apr"
"53",-0.241289768587624,1994.33333333333,"May"
"54",0.0571098092717348,1994.41666666667,"Jun"
"55",0.134170448013568,1994.5,"Jul"
"56",0.134882854127507,1994.58333333333,"Aug"
"57",0.143161184116539,1994.66666666667,"Sep"
"58",0.161483102070434,1994.75,"Oct"
"59",0.869594368241197,1994.83333333333,"Nov"
"60",1.15221054336919,1994.91666666667,"Dec"
"61",0.112441304741101,1995,"Jan"
"62",-0.679614245671301,1995.08333333333,"Feb"
