"","x","y","series"
"1",1990,0.339593838124888,"Trend"
"2",1990.08333333333,0.323455181123149,"Trend"
"3",1990.16666666667,0.30731652412141,"Trend"
"4",1990.25,0.291177867119671,"Trend"
"5",1990.33333333333,0.275039210117932,"Trend"
"6",1990.41666666667,0.258900553116193,"Trend"
"7",1990.5,0.242761896114454,"Trend"
"8",1990.58333333333,0.226623239112715,"Trend"
"9",1990.66666666667,0.210484582110976,"Trend"
"10",1990.75,0.194345925109237,"Trend"
"11",1990.83333333333,0.178207268107498,"Trend"
"12",1990.91666666667,0.162554913532664,"Trend"
"13",1991,0.146902558957829,"Trend"
"14",1991.08333333333,0.131250204382995,"Trend"
"15",1991.16666666667,0.11559784980816,"Trend"
"16",1991.25,0.0999454952333254,"Trend"
"17",1991.33333333333,0.0842931406584917,"Trend"
"18",1991.41666666667,0.0686407860836571,"Trend"
"19",1991.5,0.0529884315088225,"Trend"
"20",1991.58333333333,0.0373360769339879,"Trend"
"21",1991.66666666667,0.0216837223591533,"Trend"
"22",1991.75,0.00568006325747383,"Trend"
"23",1991.83333333333,-0.0103235958442056,"Trend"
"24",1991.91666666667,-0.0263272549458851,"Trend"
"25",1992,-0.0423309140475645,"Trend"
"26",1992.08333333333,-0.0583345731492431,"Trend"
"27",1992.16666666667,-0.0743382322509225,"Trend"
"28",1992.25,-0.090341891352602,"Trend"
"29",1992.33333333333,-0.106345550454281,"Trend"
"30",1992.41666666667,-0.122349209555961,"Trend"
"31",1992.5,-0.13835286865764,"Trend"
"32",1992.58333333333,-0.154289423075713,"Trend"
"33",1992.66666666667,-0.170225977493788,"Trend"
"34",1992.75,-0.186162531911861,"Trend"
"35",1992.83333333333,-0.202099086329934,"Trend"
"36",1992.91666666667,-0.218035640748007,"Trend"
"37",1993,-0.233972195166081,"Trend"
"38",1993.08333333333,-0.249908749584154,"Trend"
"39",1993.16666666667,-0.265845304002228,"Trend"
"40",1993.25,-0.281781858420302,"Trend"
"41",1993.33333333333,-0.297718412838375,"Trend"
"42",1993.41666666667,-0.309531485246382,"Trend"
"43",1993.5,-0.32134455765439,"Trend"
"44",1993.58333333333,-0.333157630062398,"Trend"
"45",1993.66666666667,-0.344970702470405,"Trend"
"46",1993.75,-0.356783774878413,"Trend"
"47",1993.83333333333,-0.368596847286421,"Trend"
"48",1993.91666666667,-0.380409919694428,"Trend"
"49",1994,-0.392222992102436,"Trend"
"50",1994.08333333333,-0.404036064510444,"Trend"
"51",1994.16666666667,-0.415849136918451,"Trend"
"52",1994.25,-0.425005512804845,"Trend"
"53",1994.33333333333,-0.43416188869124,"Trend"
"54",1994.41666666667,-0.443318264577634,"Trend"
"55",1994.5,-0.452474640464029,"Trend"
"56",1994.58333333333,-0.461631016350423,"Trend"
"57",1994.66666666667,-0.470787392236817,"Trend"
"58",1994.75,-0.479943768123212,"Trend"
"59",1994.83333333333,-0.489100144009606,"Trend"
"60",1994.91666666667,-0.498256519896001,"Trend"
"61",1995,-0.507412895782394,"Trend"
"62",1995.08333333333,-0.51003243831272,"Trend"
"63",1995.16666666667,-0.512651980843047,"Trend"
"64",1995.25,-0.515271523373373,"Trend"
"65",1995.33333333333,-0.517891065903699,"Trend"
"66",1995.41666666667,-0.520510608434025,"Trend"
"67",1995.5,-0.523130150964351,"Trend"
"68",1995.58333333333,-0.525749693494677,"Trend"
"69",1995.66666666667,-0.528369236025003,"Trend"
"70",1995.75,-0.530988778555329,"Trend"
"71",1995.83333333333,-0.533608321085655,"Trend"
"72",1995.91666666667,-0.523513649781693,"Trend"
"73",1996,-0.513418978477731,"Trend"
"74",1996.08333333333,-0.503324307173768,"Trend"
"75",1996.16666666667,-0.493229635869806,"Trend"
"76",1996.25,-0.483134964565844,"Trend"
"77",1996.33333333333,-0.473040293261882,"Trend"
"78",1996.41666666667,-0.462945621957918,"Trend"
"79",1996.5,-0.452850950653956,"Trend"
"80",1996.58333333333,-0.442756279349994,"Trend"
"81",1996.66666666667,-0.432661608046032,"Trend"
"82",1996.75,-0.412952301598447,"Trend"
"83",1996.83333333333,-0.393242995150864,"Trend"
"84",1996.91666666667,-0.373533688703279,"Trend"
"85",1997,-0.353824382255695,"Trend"
"86",1997.08333333333,-0.334115075808112,"Trend"
"87",1997.16666666667,-0.314405769360527,"Trend"
"88",1997.25,-0.294696462912943,"Trend"
"89",1997.33333333333,-0.274987156465358,"Trend"
"90",1997.41666666667,-0.255277850017775,"Trend"
"91",1997.5,-0.23556854357019,"Trend"
"92",1997.58333333333,-0.214614140250926,"Trend"
"93",1997.66666666667,-0.193659736931661,"Trend"
"94",1997.75,-0.172705333612396,"Trend"
"95",1997.83333333333,-0.151750930293131,"Trend"
"96",1997.91666666667,-0.130796526973866,"Trend"
"97",1998,-0.109842123654601,"Trend"
"98",1998.08333333333,-0.088887720335336,"Trend"
"99",1998.16666666667,-0.0679333170160712,"Trend"
"100",1998.25,-0.0469789136968064,"Trend"
"101",1998.33333333333,-0.0260245103775416,"Trend"
"102",1998.41666666667,-0.00418458972453006,"Trend"
"103",1998.5,0.0176553309284815,"Trend"
"104",1998.58333333333,0.039495251581493,"Trend"
"105",1998.66666666667,0.0613351722345046,"Trend"
"106",1998.75,0.0831750928875161,"Trend"
"107",1998.83333333333,0.105015013540527,"Trend"
"108",1998.91666666667,0.126854934193538,"Trend"
"109",1999,0.14869485484655,"Trend"
"110",1999.08333333333,0.170534775499561,"Trend"
"111",1999.16666666667,0.192374696152573,"Trend"
"112",1999.25,0.210828663166247,"Trend"
"113",1999.33333333333,0.229282630179921,"Trend"
