"","y","x","cat"
"1",0.224174037147917,1990,"Jan"
"2",-0.491222125316528,1990.08333333333,"Feb"
"3",-0.830659966064592,1990.16666666667,"Mar"
"4",-0.607173772026596,1990.25,"Apr"
"5",-0.0281253797195786,1990.33333333333,"May"
"6",0.0602926819142159,1990.41666666667,"Jun"
"7",0.0451123225338009,1990.5,"Jul"
"8",0.0728916494652079,1990.58333333333,"Aug"
"9",0.0767708410294308,1990.66666666667,"Sep"
"10",0.0904708439342987,1990.75,"Oct"
"11",0.326811401840499,1990.83333333333,"Nov"
"12",1.08060397059322,1990.91666666667,"Dec"
"13",0.242196374893998,1991,"Jan"
"14",-0.493775350627518,1991.08333333333,"Feb"
"15",-0.847027557116506,1991.16666666667,"Mar"
"16",-0.645557063586523,1991.25,"Apr"
"17",-0.0699385774821191,1991.33333333333,"May"
"18",0.0681595376611535,1991.41666666667,"Jun"
"19",0.0723057022339047,1991.5,"Jul"
"20",0.0946151339139024,1991.58333333333,"Aug"
"21",0.0998518042687564,1991.66666666667,"Sep"
"22",0.1121797011378,1991.75,"Oct"
"23",0.331020913320879,1991.83333333333,"Nov"
"24",1.04353005560527,1991.91666666667,"Dec"
"25",0.262523385598015,1992,"Jan"
"26",-0.494246300826408,1992.08333333333,"Feb"
"27",-0.861535270902155,1992.16666666667,"Mar"
"28",-0.682346260844382,1992.25,"Apr"
"29",-0.110423463906788,1992.33333333333,"May"
"30",0.0770736994610409,1992.41666666667,"Jun"
"31",0.100265382702037,1992.5,"Jul"
"32",0.116902134380989,1992.58333333333,"Aug"
"33",0.123293498776838,1992.66666666667,"Sep"
"34",0.13414155886122,1992.75,"Oct"
"35",0.335375694572341,1992.83333333333,"Nov"
"36",1.00659320531425,1992.91666666667,"Dec"
"37",0.275590311057328,1993,"Jan"
"38",-0.495135830144943,1993.08333333333,"Feb"
"39",-0.870271563237337,1993.16666666667,"Mar"
"40",-0.710993912086002,1993.25,"Apr"
"41",-0.14749541603388,1993.33333333333,"May"
"42",0.0862199574018284,1993.41666666667,"Jun"
"43",0.128625352822576,1993.5,"Jul"
"44",0.13881411002746,1993.58333333333,"Aug"
"45",0.146043186375907,1993.66666666667,"Sep"
"46",0.155524408325008,1993.75,"Oct"
"47",0.336148578679522,1993.83333333333,"Nov"
"48",0.952476051308467,1993.91666666667,"Dec"
"49",0.289923982855262,1994,"Jan"
"50",-0.495353692702427,1994.08333333333,"Feb"
"51",-0.87893126838904,1994.16666666667,"Mar"
"52",-0.740637124537152,1994.25,"Apr"
"53",-0.186635077763509,1994.33333333333,"May"
"54",0.0918674318064325,1994.41666666667,"Jun"
"55",0.152055465473285,1994.5,"Jul"
"56",0.154243042711444,1994.58333333333,"Aug"
"57",0.160756645519832,1994.66666666667,"Sep"
"58",0.167475096543485,1994.75,"Oct"
"59",0.326093368751225,1994.83333333333,"Nov"
"60",0.886591084095527,1994.91666666667,"Dec"
"61",0.307708903036438,1995,"Jan"
"62",-0.464752516269969,1995.08333333333,"Feb"
"63",-0.843924673242178,1995.16666666667,"Mar"
"64",-0.70933768621499,1995.25,"Apr"
"65",-0.199185886937323,1995.33333333333,"May"
"66",0.0849881456185427,1995.41666666667,"Jun"
"67",0.157508073078877,1995.5,"Jul"
"68",0.153926785437574,1995.58333333333,"Aug"
"69",0.159836251247053,1995.66666666667,"Sep"
"70",0.165139886310157,1995.75,"Oct"
"71",0.294031137888964,1995.83333333333,"Nov"
"72",0.813083102328314,1995.91666666667,"Dec"
"73",0.324771770119901,1996,"Jan"
"74",-0.434596084671341,1996.08333333333,"Feb"
"75",-0.809085514665261,1996.16666666667,"Mar"
"76",-0.67878724701425,1996.25,"Apr"
"77",-0.213067257784034,1996.33333333333,"May"
"78",0.0754633445080446,1996.41666666667,"Jun"
"79",0.159000212512149,1996.5,"Jul"
"80",0.147941280820292,1996.58333333333,"Aug"
"81",0.151537830459768,1996.66666666667,"Sep"
"82",0.153723250711982,1996.75,"Oct"
"83",0.251184082811513,1996.83333333333,"Nov"
"84",0.727420217126495,1996.91666666667,"Dec"
"85",0.329485762868043,1997,"Jan"
"86",-0.390155840746375,1997.08333333333,"Feb"
"87",-0.73341062237332,1997.16666666667,"Mar"
"88",-0.592376102900662,1997.25,"Apr"
"89",-0.188931526860742,1997.33333333333,"May"
"90",0.0636898830532775,1997.41666666667,"Jun"
"91",0.147457966767929,1997.5,"Jul"
"92",0.134892145103011,1997.58333333333,"Aug"
"93",0.137883571347278,1997.66666666667,"Sep"
"94",0.140145610950964,1997.75,"Oct"
"95",0.213238745626673,1997.83333333333,"Nov"
"96",0.597310769255626,1997.91666666667,"Dec"
"97",0.330665983298876,1998,"Jan"
"98",-0.348192324772942,1998.08333333333,"Feb"
"99",-0.659155413667137,1998.16666666667,"Mar"
"100",-0.506872128640984,1998.25,"Apr"
"101",-0.165190452059511,1998.33333333333,"May"
"102",0.0514930533197232,1998.41666666667,"Jun"
"103",0.135463640588196,1998.5,"Jul"
"104",0.120875744857319,1998.58333333333,"Aug"
"105",0.122746863613479,1998.66666666667,"Sep"
"106",0.124168144328902,1998.75,"Oct"
"107",0.171976203341053,1998.83333333333,"Nov"
"108",0.462655668708047,1998.91666666667,"Dec"
"109",0.34622219181111,1999,"Jan"
"110",-0.301953731124322,1999.08333333333,"Feb"
"111",-0.619242250577109,1999.16666666667,"Mar"
"112",-0.454816756254723,1999.25,"Apr"
"113",-0.117032615011163,1999.33333333333,"May"
"114",0.0554834705492036,1999.41666666667,"Jun"
"115",0.117305885112928,1999.5,"Jul"
