"","x","y","series"
"1",1990,0.0169610203808048,"Trend"
"2",1990.08333333333,0.0125293501987453,"Trend"
"3",1990.16666666667,0.00809768001668498,"Trend"
"4",1990.25,0.00366600983462551,"Trend"
"5",1990.33333333333,-0.00076566034743486,"Trend"
"6",1990.41666666667,-0.00519733052949434,"Trend"
"7",1990.5,-0.00962900071155381,"Trend"
"8",1990.58333333333,-0.0140606708936142,"Trend"
"9",1990.66666666667,-0.0184923410756737,"Trend"
"10",1990.75,-0.022924011257734,"Trend"
"11",1990.83333333333,-0.0273556814397935,"Trend"
"12",1990.91666666667,-0.0319970511960168,"Trend"
"13",1991,-0.036638420952241,"Trend"
"14",1991.08333333333,-0.0412797907084652,"Trend"
"15",1991.16666666667,-0.0459211604646885,"Trend"
"16",1991.25,-0.0505625302209118,"Trend"
"17",1991.33333333333,-0.055203899977136,"Trend"
"18",1991.41666666667,-0.0598452697333602,"Trend"
"19",1991.5,-0.0644866394895836,"Trend"
"20",1991.58333333333,-0.0691280092458069,"Trend"
"21",1991.66666666667,-0.0737693790020311,"Trend"
"22",1991.75,-0.0787850352312458,"Trend"
"23",1991.83333333333,-0.0838006914604605,"Trend"
"24",1991.91666666667,-0.0888163476896748,"Trend"
"25",1992,-0.0938320039188896,"Trend"
"26",1992.08333333333,-0.0988476601481043,"Trend"
"27",1992.16666666667,-0.103863316377319,"Trend"
"28",1992.25,-0.108878972606534,"Trend"
"29",1992.33333333333,-0.113894628835748,"Trend"
"30",1992.41666666667,-0.118910285064963,"Trend"
"31",1992.5,-0.123925941294178,"Trend"
"32",1992.58333333333,-0.129148884753097,"Trend"
"33",1992.66666666667,-0.134371828212016,"Trend"
"34",1992.75,-0.139594771670935,"Trend"
"35",1992.83333333333,-0.144817715129854,"Trend"
"36",1992.91666666667,-0.150040658588773,"Trend"
"37",1993,-0.155263602047693,"Trend"
"38",1993.08333333333,-0.160486545506612,"Trend"
"39",1993.16666666667,-0.165709488965531,"Trend"
"40",1993.25,-0.17093243242445,"Trend"
"41",1993.33333333333,-0.176155375883369,"Trend"
"42",1993.41666666667,-0.182574976527611,"Trend"
"43",1993.5,-0.188994577171854,"Trend"
"44",1993.58333333333,-0.195414177816096,"Trend"
"45",1993.66666666667,-0.201833778460339,"Trend"
"46",1993.75,-0.208253379104581,"Trend"
"47",1993.83333333333,-0.214672979748823,"Trend"
"48",1993.91666666667,-0.221092580393065,"Trend"
"49",1994,-0.227512181037307,"Trend"
"50",1994.08333333333,-0.23393178168155,"Trend"
"51",1994.16666666667,-0.240351382325792,"Trend"
"52",1994.25,-0.247891169602462,"Trend"
"53",1994.33333333333,-0.255430956879133,"Trend"
"54",1994.41666666667,-0.262970744155804,"Trend"
"55",1994.5,-0.270510531432474,"Trend"
"56",1994.58333333333,-0.278050318709145,"Trend"
"57",1994.66666666667,-0.285590105985815,"Trend"
"58",1994.75,-0.293129893262486,"Trend"
"59",1994.83333333333,-0.300669680539157,"Trend"
"60",1994.91666666667,-0.308209467815827,"Trend"
"61",1995,-0.315749255092498,"Trend"
"62",1995.08333333333,-0.317700367646609,"Trend"
"63",1995.16666666667,-0.319651480200719,"Trend"
"64",1995.25,-0.32160259275483,"Trend"
"65",1995.33333333333,-0.323553705308941,"Trend"
"66",1995.41666666667,-0.325504817863052,"Trend"
"67",1995.5,-0.327455930417162,"Trend"
"68",1995.58333333333,-0.329407042971273,"Trend"
"69",1995.66666666667,-0.331358155525384,"Trend"
"70",1995.75,-0.333309268079494,"Trend"
"71",1995.83333333333,-0.335260380633605,"Trend"
"72",1995.91666666667,-0.329990358937863,"Trend"
"73",1996,-0.324720337242121,"Trend"
