"","y","x","cat"
"1",-0.022633296886183,1990,"Jan"
"2",-0.751345809822039,1990.08333333333,"Feb"
"3",-1.07100368089503,1990.16666666667,"Mar"
"4",-0.82511166719379,1990.25,"Apr"
"5",-0.171757429683461,1990.33333333333,"May"
"6",-0.00208440018269705,1990.41666666667,"Jun"
"7",-0.0194528992301325,1990.5,"Jul"
"8",0.0981846223842256,1990.58333333333,"Aug"
"9",0.114282856612195,1990.66666666667,"Sep"
"10",0.135763746234016,1990.75,"Oct"
"11",1.52312501961396,1990.83333333333,"Nov"
"12",0.984044079591273,1990.91666666667,"Dec"
"13",0.00968098919083882,1991,"Jan"
"14",-0.754846670812991,1991.08333333333,"Feb"
"15",-1.08319652180643,1991.16666666667,"Mar"
"16",-0.85502695915434,1991.25,"Apr"
"17",-0.204840868167552,1991.33333333333,"May"
"18",0.0166354883828345,1991.41666666667,"Jun"
"19",0.0284383321843018,1991.5,"Jul"
"20",0.115056959663662,1991.58333333333,"Aug"
"21",0.131950163025544,1991.66666666667,"Sep"
"22",0.155239966854521,1991.75,"Oct"
"23",1.38510768173238,1991.83333333333,"Nov"
"24",1.04377721435706,1991.91666666667,"Dec"
"25",0.0427678903394932,1992,"Jan"
"26",-0.757657059660097,1992.08333333333,"Feb"
"27",-1.09478103350177,1992.16666666667,"Mar"
"28",-0.884445334351951,1992.25,"Apr"
"29",-0.237538802341822,1992.33333333333,"May"
"30",0.0356079172152864,1992.41666666667,"Jun"
"31",0.076449139822757,1992.5,"Jul"
"32",0.131936433211968,1992.58333333333,"Aug"
"33",0.149512165752611,1992.66666666667,"Sep"
"34",0.174516308279274,1992.75,"Oct"
"35",1.24679588914558,1992.83333333333,"Nov"
"36",1.10313864974091,1992.91666666667,"Dec"
"37",0.0679011030594291,1993,"Jan"
"38",-0.759213823801933,1993.08333333333,"Feb"
"39",-1.09996291312934,1993.16666666667,"Mar"
"40",-0.905862535880724,1993.25,"Apr"
"41",-0.267911411820827,1993.33333333333,"May"
"42",0.0512611078191583,1993.41666666667,"Jun"
"43",0.122910209231958,1993.5,"Jul"
"44",0.146975016993664,1993.58333333333,"Aug"
"45",0.165402289663659,1993.66666666667,"Sep"
"46",0.193454297465793,1993.75,"Oct"
"47",1.11069696336014,1993.83333333333,"Nov"
"48",1.15995285612183,1993.91666666667,"Dec"
"49",0.0924181064115576,1994,"Jan"
"50",-0.76197205360727,1994.08333333333,"Feb"
"51",-1.1069315147161,1994.16666666667,"Mar"
"52",-0.930202215221917,1994.25,"Apr"
"53",-0.302342254965482,1994.33333333333,"May"
"54",0.0611896159114544,1994.41666666667,"Jun"
"55",0.161980147283656,1994.5,"Jul"
"56",0.152555427367189,1994.58333333333,"Aug"
"57",0.169767198115866,1994.66666666667,"Sep"
"58",0.198599596350154,1994.75,"Oct"
"59",0.958537872429225,1994.83333333333,"Nov"
"60",1.19858909727185,1994.91666666667,"Dec"
"61",0.118561526652528,1995,"Jan"
"62",-0.732153576414344,1995.08333333333,"Feb"
"63",-1.07319965877361,1995.16666666667,"Mar"
"64",-0.898157369179738,1995.25,"Apr"
"65",-0.30601654250208,1995.33333333333,"May"
"66",0.0609505176135278,1995.41666666667,"Jun"
"67",0.179598566578766,1995.5,"Jul"
"68",0.150177422248178,1995.58333333333,"Aug"
"69",0.16306784155253,1995.66666666667,"Sep"
"70",0.191208623062291,1995.75,"Oct"
"71",0.861636638385455,1995.83333333333,"Nov"
"72",1.23575102627128,1995.91666666667,"Dec"
"73",0.131786137518181,1996,"Jan"
"74",-0.713447372100538,1996.08333333333,"Feb"
"75",-1.04877353921404,1996.16666666667,"Mar"
"76",-0.874245242412694,1996.25,"Apr"
"77",-0.31665053220603,1996.33333333333,"May"
"78",0.0541876396072637,1996.41666666667,"Jun"
"79",0.191129128624553,1996.5,"Jul"
"80",0.141553391120637,1996.58333333333,"Aug"
"81",0.149964290221457,1996.66666666667,"Sep"
"82",0.176847867879541,1996.75,"Oct"
"83",0.75720003531965,1996.83333333333,"Nov"
"84",1.26460865091122,1996.91666666667,"Dec"
"85",0.118067476234646,1997,"Jan"
"86",-0.68242777982351,1997.08333333333,"Feb"
"87",-0.993252262919337,1997.16666666667,"Mar"
"88",-0.810807738652958,1997.25,"Apr"
"89",-0.292924406081105,1997.33333333333,"May"
"90",0.0438409255616388,1997.41666666667,"Jun"
"91",0.170524563398795,1997.5,"Jul"
"92",0.122686492949557,1997.58333333333,"Aug"
"93",0.129258435931197,1997.66666666667,"Sep"
"94",0.157049625301911,1997.75,"Oct"
"95",0.720454889110592,1997.83333333333,"Nov"
"96",1.25328713540566,1997.91666666667,"Dec"
"97",0.098851224382626,1998,"Jan"
"98",-0.656066048769626,1998.08333333333,"Feb"
"99",-0.941549118502444,1998.16666666667,"Mar"
"100",-0.750662790483828,1998.25,"Apr"
"101",-0.27196525925959,1998.33333333333,"May"
"102",0.0308173222141929,1998.41666666667,"Jun"
"103",0.147333198872804,1998.5,"Jul"
"104",0.100835532619654,1998.58333333333,"Aug"
"105",0.105171256623521,1998.66666666667,"Sep"
"106",0.133042886850345,1998.75,"Oct"
"107",0.678674076171079,1998.83333333333,"Nov"
"108",1.23579530931283,1998.91666666667,"Dec"
"109",0.111315025365576,1999,"Jan"
"110",-0.630531776949038,1999.08333333333,"Feb"
"111",-0.937584087532578,1999.16666666667,"Mar"
"112",-0.731802603570355,1999.25,"Apr"
"113",-0.227224129936477,1999.33333333333,"May"
"114",0.0530907968230355,1999.41666666667,"Jun"
"115",0.122609631395138,1999.5,"Jul"
"116",0.0938762138574117,1999.58333333333,"Aug"
"117",0.0983629921378752,1999.66666666667,"Sep"
"118",0.12200826857819,1999.75,"Oct"
"119",0.666392944622873,1999.83333333333,"Nov"
"120",1.23354564872931,1999.91666666667,"Dec"
"121",0.112783572056864,2000,"Jan"
"122",-0.613545922777847,2000.08333333333,"Feb"
"123",-0.939720637569846,2000.16666666667,"Mar"
"124",-0.715519289768871,2000.25,"Apr"
"125",-0.181535165830209,2000.33333333333,"May"
"126",0.0807495008695893,2000.41666666667,"Jun"
"127",0.107708688009739,2000.5,"Jul"
"128",0.10176204109552,2000.58333333333,"Aug"
"129",0.111422395560664,2000.66666666667,"Sep"
"130",0.136041060945954,2000.75,"Oct"
"131",0.684378966446069,2000.83333333333,"Nov"
"132",1.26633161114696,2000.91666666667,"Dec"
"133",0.131414106008287,2001,"Jan"
"134",-0.661503726881312,2001.08333333333,"Feb"
"135",-1.01983576343633,2001.16666666667,"Mar"
"136",-0.780044007604529,2001.25,"Apr"
"137",-0.187661524874627,2001.33333333333,"May"
"138",0.0998405892370292,2001.41666666667,"Jun"
"139",0.107339252347464,2001.5,"Jul"
"140",0.117572523570709,2001.58333333333,"Aug"
"141",0.127383858176979,2001.66666666667,"Sep"
"142",0.148813758724841,2001.75,"Oct"
"143",0.704024042782882,2001.83333333333,"Nov"
"144",1.22879350634457,2001.91666666667,"Dec"
"145",0.178096238483663,2002,"Jan"
"146",-0.686144577739908,2002.08333333333,"Feb"
"147",-1.08136858133702,2002.16666666667,"Mar"
"148",-0.830405466467482,2002.25,"Apr"
"149",-0.184043673939417,2002.33333333333,"May"
"150",0.1248884418858,2002.41666666667,"Jun"
"151",0.109139135268221,2002.5,"Jul"
"152",0.132357096781765,2002.58333333333,"Aug"
"153",0.139124183681998,2002.66666666667,"Sep"
"154",0.154661833893224,2002.75,"Oct"
"155",0.714041011009986,2002.83333333333,"Nov"
"156",1.17949088522243,2002.91666666667,"Dec"
"157",0.231830247438566,2003,"Jan"
"158",-0.687713135312667,2003.08333333333,"Feb"
"159",-1.11323026333553,2003.16666666667,"Mar"
"160",-0.853957954010694,2003.25,"Apr"
"161",-0.172375637743056,2003.33333333333,"May"
"162",0.132964214790917,2003.41666666667,"Jun"
"163",0.116647784164128,2003.5,"Jul"
"164",0.145282827161769,2003.58333333333,"Aug"
"165",0.151225085029551,2003.66666666667,"Sep"
"166",0.16739509098978,2003.75,"Oct"
"167",0.721303399351534,2003.83333333333,"Nov"
"168",1.16393875182709,2003.91666666667,"Dec"
"169",0.274922811118579,2004,"Jan"
"170",-0.698313161142469,2004.08333333333,"Feb"
"171",-1.15251343657322,2004.16666666667,"Mar"
"172",-0.883478252479379,2004.25,"Apr"
"173",-0.165221732158447,2004.33333333333,"May"
"174",0.137774428263159,2004.41666666667,"Jun"
"175",0.122139444806037,2004.5,"Jul"
"176",0.157387293019311,2004.58333333333,"Aug"
"177",0.163700445586179,2004.66666666667,"Sep"
"178",0.181759088459829,2004.75,"Oct"
"179",0.731452809230993,2004.83333333333,"Nov"
"180",1.15258851275434,2004.91666666667,"Dec"
"181",0.286399405140523,2005,"Jan"
"182",-0.708098372685473,2005.08333333333,"Feb"
"183",-1.14456950320998,2005.16666666667,"Mar"
"184",-0.872810679914172,2005.25,"Apr"
"185",-0.173917213362092,2005.33333333333,"May"
"186",0.126926316602055,2005.41666666667,"Jun"
"187",0.12165055852836,2005.5,"Jul"
"188",0.157687498363595,2005.58333333333,"Aug"
"189",0.165494588706815,2005.66666666667,"Sep"
"190",0.183513557941485,2005.75,"Oct"
"191",0.687694415463689,2005.83333333333,"Nov"
"192",1.12384795465467,2005.91666666667,"Dec"
"193",0.310439653177046,2006,"Jan"
